company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,adjusted_scheduled_time,was_negative
UA,708,11-08-2025,ORD,MCI,2025-08-11T08:51:00Z,2025-08-11T10:35:00Z,2025-08-11T08:44:00Z,2025-08-11T10:27:00Z,126,A319-100,Mainline,79,108,43,79,False
UA,1878,07-08-2025,ORD,SFO,2025-08-07T12:46:00Z,2025-08-07T15:33:00Z,2025-08-07T12:45:00Z,2025-08-07T15:28:00Z,200,A321-2NX,Mainline,991,930,70,991,False
G7,4436,01-08-2025,ORD,SGF,2025-08-01T12:45:00Z,2025-08-01T14:31:00Z,2025-08-01T12:40:00Z,2025-08-01T14:04:00Z,50,CRJ-550,Express,65,102,29,65,False
UA,2627,03-08-2025,ORD,MSP,2025-08-03T21:50:00Z,2025-08-03T23:28:00Z,2025-08-03T22:29:00Z,2025-08-04T00:01:00Z,179,B737-900,Mainline,1869,1880,56,1869,False
G7,4554,11-08-2025,ORD,GRB,2025-08-11T14:00:00Z,2025-08-11T15:11:00Z,2025-08-11T13:57:00Z,2025-08-11T14:49:00Z,50,CRJ-550,Express,71,68,29,71,False
OO,5125,08-08-2025,ORD,CMX,2025-08-08T11:38:00Z,2025-08-08T14:18:00Z,2025-08-08T11:34:00Z,2025-08-08T13:52:00Z,50,CRJ-200,Express,43,50,29,43,False
UA,2290,09-08-2025,ORD,DFW,2025-08-09T12:45:00Z,2025-08-09T15:22:00Z,2025-08-09T15:39:00Z,2025-08-09T17:54:00Z,166,B737-800,Mainline,-116,61,51,68.0,True
G7,4613,10-08-2025,ORD,STL,2025-08-10T09:05:00Z,2025-08-10T10:40:00Z,2025-08-10T09:01:00Z,2025-08-10T10:30:00Z,50,CRJ-550,Express,60,92,29,60,False
YX,3523,14-08-2025,ORD,RIC,2025-08-14T14:55:00Z,2025-08-14T18:16:00Z,2025-08-14T14:53:00Z,2025-08-14T17:58:00Z,76,ERJ-175,Express,47,65,34,47,False
OO,5836,14-08-2025,ORD,TYS,2025-08-14T10:35:00Z,2025-08-14T13:21:00Z,2025-08-14T10:31:00Z,2025-08-14T13:02:00Z,50,CRJ-550,Express,45,44,29,45,False
OO,5603,04-08-2025,ORD,FNT,2025-08-04T20:08:00Z,2025-08-04T22:30:00Z,2025-08-04T21:13:00Z,2025-08-04T23:22:00Z,50,CRJ-200,Express,86,118,29,86,False
UA,1269,08-08-2025,ORD,CLE,2025-08-08T18:00:00Z,2025-08-08T20:28:00Z,2025-08-08T18:03:00Z,2025-08-08T20:20:00Z,126,B737-700,Mainline,74,87,43,74,False
UA,592,07-08-2025,ORD,JAC,2025-08-07T16:50:00Z,2025-08-07T19:05:00Z,2025-08-07T17:06:00Z,2025-08-07T19:19:00Z,126,B737-700,Mainline,65,54,43,65,False
UA,1583,07-08-2025,ORD,BWI,2025-08-07T18:35:00Z,2025-08-07T21:42:00Z,2025-08-07T20:32:00Z,2025-08-07T23:29:00Z,179,B737-900,Mainline,133,197,119,133,False
YX,3668,09-08-2025,ORD,BUF,2025-08-09T07:15:00Z,2025-08-09T09:58:00Z,2025-08-09T07:15:00Z,2025-08-09T10:07:00Z,76,ERJ-175,Express,45,80,34,45,False
OO,5427,08-08-2025,ORD,PIA,2025-08-08T09:05:00Z,2025-08-08T10:19:00Z,2025-08-08T09:01:00Z,2025-08-08T10:13:00Z,50,CRJ-200,Express,88,106,29,88,False
UA,2038,01-08-2025,ORD,BUF,2025-08-01T07:15:00Z,2025-08-01T09:54:00Z,2025-08-01T07:07:00Z,2025-08-01T09:31:00Z,126,A319-100,Mainline,650,644,43,650,False
UA,1980,04-08-2025,ORD,LGA,2025-08-04T06:00:00Z,2025-08-04T09:11:00Z,2025-08-04T05:53:00Z,2025-08-04T08:50:00Z,166,B737-800,Mainline,531,531,51,531,False
UA,286,04-08-2025,ORD,CLE,2025-08-04T07:33:00Z,2025-08-04T09:59:00Z,2025-08-04T07:25:00Z,2025-08-04T09:32:00Z,179,B737-900,Mainline,713,627,119,713,False
UA,2177,12-08-2025,ORD,MSN,2025-08-12T14:00:00Z,2025-08-12T15:03:00Z,2025-08-12T14:35:00Z,2025-08-12T15:55:00Z,150,A320-200,Mainline,55,66,46,55,False
UA,845,11-08-2025,ORD,GRU,2025-08-11T21:20:00Z,2025-08-12T09:30:00Z,2025-08-11T22:52:00Z,2025-08-12T11:29:00Z,318,B787-10,Mainline,300,443,155,300,False
UA,1815,01-08-2025,ORD,MSY,2025-08-01T10:50:00Z,2025-08-01T13:20:00Z,2025-08-01T10:40:00Z,2025-08-01T12:59:00Z,200,A321-2NX,Mainline,181,181,62,181,False
UA,1909,14-08-2025,ORD,TVC,2025-08-14T10:51:00Z,2025-08-14T13:06:00Z,2025-08-14T10:48:00Z,2025-08-14T13:14:00Z,179,B737-900,Mainline,68,54,56,68,False
OO,5821,12-08-2025,ORD,MKE,2025-08-12T08:54:00Z,2025-08-12T10:02:00Z,2025-08-12T10:50:00Z,2025-08-12T11:40:00Z,50,CRJ-200,Express,121,54,29,121,False
YX,3716,07-08-2025,ORD,CMH,2025-08-07T18:17:00Z,2025-08-07T20:54:00Z,2025-08-07T18:14:00Z,2025-08-07T20:49:00Z,76,ERJ-175,Express,47,66,34,47,False
OO,5833,08-08-2025,ORD,DTW,2025-08-08T18:11:00Z,2025-08-08T20:45:00Z,2025-08-08T18:09:00Z,2025-08-08T20:47:00Z,76,ERJ-175,Express,61,73,34,61,False
UA,1741,06-08-2025,ORD,JAC,2025-08-06T09:20:00Z,2025-08-06T11:35:00Z,2025-08-06T09:17:00Z,2025-08-06T11:51:00Z,126,B737-700,Mainline,105,122,43,105,False
UA,2684,12-08-2025,ORD,FCA,2025-08-12T08:45:00Z,2025-08-12T11:36:00Z,2025-08-12T08:51:00Z,2025-08-12T11:24:00Z,179,B737-900,Mainline,71,108,56,71,False
UA,1297,12-08-2025,ORD,DFW,2025-08-12T08:45:00Z,2025-08-12T11:24:00Z,2025-08-12T09:16:00Z,2025-08-12T11:39:00Z,126,A319-100,Mainline,64,113,43,64,False
OO,5915,11-08-2025,ORD,LNK,2025-08-11T16:50:00Z,2025-08-11T18:45:00Z,2025-08-11T19:16:00Z,2025-08-11T21:06:00Z,50,CRJ-200,Express,45,32,29,45,False
OO,5125,02-08-2025,ORD,CMX,2025-08-02T11:38:00Z,2025-08-02T14:18:00Z,2025-08-02T11:33:00Z,2025-08-02T13:54:00Z,50,CRJ-200,Express,2455,2438,29,2455,False
UA,2179,10-08-2025,ORD,SFO,2025-08-10T18:20:00Z,2025-08-10T21:09:00Z,2025-08-10T19:51:00Z,2025-08-10T22:20:00Z,234,B757-300,Mainline,76,66,66,76,False
UA,1139,15-08-2025,ORD,DSM,2025-08-15T09:00:00Z,2025-08-15T10:29:00Z,2025-08-15T08:55:00Z,2025-08-15T10:09:00Z,150,A320-200,Mainline,78,73,46,78,False
UA,380,09-08-2025,ORD,JAX,2025-08-09T11:59:00Z,2025-08-09T15:33:00Z,2025-08-09T15:15:00Z,2025-08-09T18:41:00Z,179,B737-MAX9,Mainline,-163,69,56,57.0,True
UA,293,01-08-2025,ORD,LGA,2025-08-01T11:00:00Z,2025-08-01T14:20:00Z,2025-08-01T10:59:00Z,2025-08-01T13:56:00Z,166,B737-800,Mainline,65,57,60,65,False
OO,5603,02-08-2025,ORD,FNT,2025-08-02T20:08:00Z,2025-08-02T22:30:00Z,2025-08-02T20:06:00Z,2025-08-02T22:22:00Z,50,CRJ-200,Express,101,73,29,101,False
UA,1842,04-08-2025,ORD,SAN,2025-08-04T20:20:00Z,2025-08-04T22:44:00Z,2025-08-04T20:19:00Z,2025-08-04T22:34:00Z,200,A321-2NX,Mainline,85,103,62,85,False
G7,4380,05-08-2025,ORD,SYR,2025-08-05T07:05:00Z,2025-08-05T10:09:00Z,2025-08-05T06:58:00Z,2025-08-05T10:16:00Z,50,CRJ-550,Express,640,393,29,640,False
UA,1909,03-08-2025,ORD,TVC,2025-08-03T10:51:00Z,2025-08-03T13:06:00Z,2025-08-03T10:57:00Z,2025-08-03T12:59:00Z,179,B737-900,Mainline,30,50,56,30,False
UA,881,06-08-2025,ORD,HND,2025-08-06T12:50:00Z,2025-08-07T15:55:00Z,2025-08-06T12:41:00Z,2025-08-07T15:59:00Z,318,B787-10,Mainline,391,394,100,391,False
UA,2144,06-08-2025,ORD,YYZ,2025-08-06T13:01:00Z,2025-08-06T15:46:00Z,2025-08-06T13:12:00Z,2025-08-06T15:48:00Z,126,A319-100,Mainline,73,105,52,73,False
G7,4611,11-08-2025,ORD,MDT,2025-08-11T07:15:00Z,2025-08-11T10:14:00Z,2025-08-11T07:23:00Z,2025-08-11T10:10:00Z,50,CRJ-550,Express,45,27,29,45,False
UA,972,07-08-2025,ORD,BRU,2025-08-07T17:55:00Z,2025-08-08T09:00:00Z,2025-08-07T18:24:00Z,2025-08-08T09:15:00Z,318,B787-10,Mainline,696,726,100,696,False
UA,2144,12-08-2025,ORD,YYZ,2025-08-12T13:01:00Z,2025-08-12T18:33:00Z,2025-08-12T13:23:00Z,2025-08-12T18:33:00Z,126,A319-100,Mainline,76,108,52,76,False
UA,1525,12-08-2025,ORD,AUS,2025-08-12T13:40:00Z,2025-08-12T16:30:00Z,2025-08-12T13:45:00Z,2025-08-12T16:50:00Z,126,A319-100,Mainline,60,79,43,60,False
UA,1224,11-08-2025,ORD,LAX,2025-08-11T06:10:00Z,2025-08-11T08:39:00Z,2025-08-11T06:06:00Z,2025-08-11T08:20:00Z,179,B737-900,Mainline,100,103,62,100,False
YX,3421,04-08-2025,ORD,ROC,2025-08-04T07:15:00Z,2025-08-04T10:17:00Z,2025-08-04T07:08:00Z,2025-08-04T10:02:00Z,76,ERJ-175,Express,841,829,70,841,False
OO,5375,05-08-2025,ORD,GRB,2025-08-05T08:50:00Z,2025-08-05T10:11:00Z,2025-08-05T08:44:00Z,2025-08-05T09:49:00Z,50,CRJ-200,Express,46,58,29,46,False
G7,4600,03-08-2025,ORD,XNA,2025-08-03T15:43:00Z,2025-08-03T17:37:00Z,2025-08-03T15:40:00Z,2025-08-03T17:34:00Z,50,CRJ-550,Express,54,68,29,54,False
UA,1989,11-08-2025,ORD,BOS,2025-08-11T18:20:00Z,2025-08-11T21:59:00Z,2025-08-11T19:11:00Z,2025-08-11T22:36:00Z,179,B737-900,Mainline,75,118,56,75,False
UA,1776,06-08-2025,ORD,PHL,2025-08-06T18:20:00Z,2025-08-06T21:35:00Z,2025-08-06T18:24:00Z,2025-08-06T23:35:00Z,166,B737-800,Mainline,76,94,51,76,False
OO,5517,12-08-2025,ORD,PVD,2025-08-12T18:15:00Z,2025-08-12T21:54:00Z,2025-08-12T18:27:00Z,2025-08-12T22:50:00Z,76,ERJ-175,Express,87,69,34,87,False
OO,4739,15-08-2025,ORD,GRB,2025-08-15T15:35:00Z,2025-08-15T16:48:00Z,2025-08-15T17:22:00Z,2025-08-15T18:41:00Z,50,CRJ-200,Express,60,27,29,60,False
OO,5699,07-08-2025,ORD,SAV,2025-08-07T18:18:00Z,2025-08-07T21:50:00Z,2025-08-07T19:23:00Z,2025-08-07T22:53:00Z,76,ERJ-175,Express,80,108,70,80,False
OO,5309,04-08-2025,ORD,FWA,2025-08-04T20:05:00Z,2025-08-04T22:21:00Z,2025-08-04T19:58:00Z,2025-08-04T22:12:00Z,50,CRJ-200,Express,82,46,29,82,False
UA,2133,02-08-2025,ORD,EWR,2025-08-02T15:40:00Z,2025-08-02T19:14:00Z,2025-08-02T17:41:00Z,2025-08-02T21:27:00Z,176,B757-200,Mainline,2990,3128,122,2990,False
YX,3523,03-08-2025,ORD,RIC,2025-08-03T15:17:00Z,2025-08-03T18:38:00Z,2025-08-03T15:40:00Z,2025-08-03T18:43:00Z,76,ERJ-175,Express,34,62,34,34,False
YX,3536,12-08-2025,ORD,YUL,2025-08-12T07:15:00Z,2025-08-12T10:40:00Z,2025-08-12T07:08:00Z,2025-08-12T10:34:00Z,76,ERJ-175,Express,45,48,42,45,False
UA,359,14-08-2025,ORD,MEX,2025-08-14T09:16:00Z,2025-08-14T12:45:00Z,2025-08-14T09:12:00Z,2025-08-14T12:23:00Z,150,A320-200,Mainline,115,87,60,115,False
UA,481,03-08-2025,ORD,RNO,2025-08-03T19:52:00Z,2025-08-03T22:19:00Z,2025-08-03T19:55:00Z,2025-08-03T22:14:00Z,126,B737-700,Mainline,95,85,43,95,False
OO,5314,01-08-2025,ORD,LNK,2025-08-01T19:40:00Z,2025-08-01T21:36:00Z,2025-08-01T23:43:00Z,2025-08-02T01:20:00Z,50,CRJ-550,Express,-40,44,29,50.0,True
OO,5026,01-08-2025,ORD,JST,2025-08-01T21:05:00Z,2025-08-01T23:55:00Z,2025-08-01T21:14:00Z,2025-08-01T23:48:00Z,50,CRJ-200,Express,142,106,29,142,False
UA,1273,04-08-2025,ORD,SFO,2025-08-04T06:30:00Z,2025-08-04T09:09:00Z,2025-08-04T06:29:00Z,2025-08-04T08:51:00Z,234,B757-300,Mainline,331,316,66,331,False
UA,312,12-08-2025,ORD,CHS,2025-08-12T18:15:00Z,2025-08-12T21:33:00Z,2025-08-12T21:59:00Z,2025-08-13T01:09:00Z,150,A320-200,Mainline,70,264,46,70,False
UA,576,11-08-2025,ORD,LAX,2025-08-11T15:35:00Z,2025-08-11T18:06:00Z,2025-08-11T15:36:00Z,2025-08-11T17:49:00Z,200,A321-2NX,Mainline,72,94,62,72,False
UA,791,11-08-2025,ORD,DEN,2025-08-11T07:10:00Z,2025-08-11T08:58:00Z,2025-08-11T08:05:00Z,2025-08-11T09:25:00Z,200,A321-2NX,Mainline,55,110,68,55,False
UA,1168,04-08-2025,ORD,SFO,2025-08-04T15:54:00Z,2025-08-04T18:44:00Z,2025-08-04T15:51:00Z,2025-08-04T18:26:00Z,200,A321-2NX,Mainline,72,71,62,72,False
G7,4491,08-08-2025,ORD,CAE,2025-08-08T18:30:00Z,2025-08-08T21:45:00Z,2025-08-08T18:24:00Z,2025-08-08T21:23:00Z,50,CRJ-550,Express,80,68,29,80,False
UA,1996,05-08-2025,ORD,SJU,2025-08-05T08:49:00Z,2025-08-05T14:44:00Z,2025-08-05T08:41:00Z,2025-08-05T14:38:00Z,200,A321-2NX,Mainline,514,520,62,514,False
UA,786,15-08-2025,ORD,BTV,2025-08-15T11:17:00Z,2025-08-15T14:33:00Z,2025-08-15T11:08:00Z,2025-08-15T14:19:00Z,150,A320-200,Mainline,157,170,46,157,False
OO,5977,03-08-2025,ORD,ICT,2025-08-03T12:45:00Z,2025-08-03T14:48:00Z,2025-08-03T12:40:00Z,2025-08-03T14:44:00Z,76,ERJ-175,Express,47,70,34,47,False
OO,5646,05-08-2025,ORD,ATW,2025-08-05T13:59:00Z,2025-08-05T15:10:00Z,2025-08-05T13:53:00Z,2025-08-05T15:12:00Z,50,CRJ-200,Express,55,64,29,55,False
YX,3690,04-08-2025,ORD,IND,2025-08-04T15:40:00Z,2025-08-04T17:53:00Z,2025-08-04T15:49:00Z,2025-08-04T17:55:00Z,76,ERJ-175,Express,57,82,34,57,False
UA,2226,06-08-2025,ORD,CLE,2025-08-06T14:27:00Z,2025-08-06T16:54:00Z,2025-08-06T14:30:00Z,2025-08-06T16:58:00Z,179,B737-900,Mainline,73,80,56,73,False
OO,5398,06-08-2025,ORD,IND,2025-08-06T10:55:00Z,2025-08-06T13:07:00Z,2025-08-06T12:03:00Z,2025-08-06T14:08:00Z,76,ERJ-175,Express,-63,32,34,84.0,True
UA,1577,03-08-2025,ORD,SFO,2025-08-03T14:40:00Z,2025-08-03T17:26:00Z,2025-08-03T14:42:00Z,2025-08-03T17:54:00Z,234,B757-300,Mainline,80,77,66,80,False
YX,3700,14-08-2025,ORD,BNA,2025-08-14T07:25:00Z,2025-08-14T09:13:00Z,2025-08-14T07:16:00Z,2025-08-14T08:49:00Z,76,ERJ-175,Express,56,60,34,56,False
OO,5352,15-08-2025,ORD,CAK,2025-08-15T18:05:00Z,2025-08-15T20:49:00Z,2025-08-15T18:03:00Z,2025-08-15T20:38:00Z,50,CRJ-200,Express,65,49,29,65,False
UA,1878,12-08-2025,ORD,SFO,2025-08-12T12:46:00Z,2025-08-12T15:33:00Z,2025-08-12T12:36:00Z,2025-08-12T14:51:00Z,200,A321-2NX,Mainline,79,85,62,79,False
YX,3465,11-08-2025,ORD,GSP,2025-08-11T17:55:00Z,2025-08-11T21:00:00Z,2025-08-11T17:47:00Z,2025-08-11T20:56:00Z,76,ERJ-175,Express,59,85,34,59,False
G7,4445,15-08-2025,ORD,BHM,2025-08-15T10:55:00Z,2025-08-15T12:55:00Z,2025-08-15T10:57:00Z,2025-08-15T12:55:00Z,50,CRJ-550,Express,69,83,29,69,False
UA,1297,03-08-2025,ORD,DFW,2025-08-03T08:45:00Z,2025-08-03T11:24:00Z,2025-08-03T09:04:00Z,2025-08-03T11:36:00Z,126,A319-100,Mainline,58,59,43,58,False
G7,4554,07-08-2025,ORD,GRB,2025-08-07T14:00:00Z,2025-08-07T15:11:00Z,2025-08-07T14:00:00Z,2025-08-07T15:16:00Z,50,CRJ-550,Express,71,84,29,71,False
OO,5490,03-08-2025,ORD,YYZ,2025-08-03T07:04:00Z,2025-08-03T09:58:00Z,2025-08-03T07:01:00Z,2025-08-03T09:55:00Z,76,ERJ-175,Express,1146,1134,42,1146,False
UA,1198,07-08-2025,ORD,CUN,2025-08-07T09:21:00Z,2025-08-07T13:14:00Z,2025-08-07T10:03:00Z,2025-08-07T13:32:00Z,179,B737-900,Mainline,85,124,70,85,False
UA,1584,04-08-2025,ORD,LAX,2025-08-04T10:50:00Z,2025-08-04T13:23:00Z,2025-08-04T10:42:00Z,2025-08-04T13:05:00Z,200,A321-2NX,Mainline,1028,1015,62,1028,False
G7,4463,06-08-2025,ORD,ABE,2025-08-06T18:35:00Z,2025-08-06T21:55:00Z,2025-08-06T18:37:00Z,2025-08-06T21:27:00Z,50,CRJ-550,Express,94,96,29,94,False
G7,4188,14-08-2025,ORD,GSO,2025-08-14T18:10:00Z,2025-08-14T21:17:00Z,2025-08-14T19:57:00Z,2025-08-14T22:40:00Z,50,CRJ-550,Express,-25,56,29,71.0,True
UA,2378,06-08-2025,ORD,LAX,2025-08-06T21:42:00Z,2025-08-07T00:15:00Z,2025-08-06T23:59:00Z,2025-08-07T02:22:00Z,200,A321-2NX,Mainline,82,175,62,82,False
YX,3668,14-08-2025,ORD,IND,2025-08-14T08:45:00Z,2025-08-14T11:04:00Z,2025-08-14T08:59:00Z,2025-08-14T11:04:00Z,76,ERJ-175,Express,68,81,34,68,False
OO,4780,07-08-2025,ORD,CAK,2025-08-07T11:00:00Z,2025-08-07T13:34:00Z,2025-08-07T11:05:00Z,2025-08-07T13:26:00Z,50,CRJ-550,Express,66,73,29,66,False
OO,5568,05-08-2025,ORD,MLI,2025-08-05T09:07:00Z,2025-08-05T10:22:00Z,2025-08-05T08:59:00Z,2025-08-05T10:11:00Z,50,CRJ-200,Express,62,60,29,62,False
YX,3635,15-08-2025,ORD,MSN,2025-08-15T19:35:00Z,2025-08-15T20:48:00Z,2025-08-15T19:39:00Z,2025-08-15T20:43:00Z,76,ERJ-175,Express,45,79,34,45,False
OO,5643,09-08-2025,ORD,CAK,2025-08-09T21:10:00Z,2025-08-09T23:46:00Z,2025-08-09T22:58:00Z,2025-08-10T01:16:00Z,76,ERJ-175,Express,45,136,34,45,False
OO,5234,02-08-2025,ORD,MKE,2025-08-02T10:35:00Z,2025-08-02T11:35:00Z,2025-08-02T10:30:00Z,2025-08-02T11:19:00Z,50,CRJ-550,Express,45,45,29,45,False
UA,356,08-08-2025,ORD,ATL,2025-08-08T14:30:00Z,2025-08-08T17:39:00Z,2025-08-08T14:27:00Z,2025-08-08T17:43:00Z,126,B737-700,Mainline,94,99,43,94,False
YX,3638,12-08-2025,ORD,CHS,2025-08-12T10:35:00Z,2025-08-12T14:02:00Z,2025-08-12T10:29:00Z,2025-08-12T13:44:00Z,76,ERJ-175,Express,72,93,34,72,False
OO,5534,02-08-2025,ORD,OMA,2025-08-02T16:00:00Z,2025-08-02T17:43:00Z,2025-08-02T15:58:00Z,2025-08-02T17:39:00Z,76,ERJ-175,Express,68,80,34,68,False
OO,5731,05-08-2025,ORD,STL,2025-08-05T11:01:00Z,2025-08-05T12:27:00Z,2025-08-05T10:56:00Z,2025-08-05T12:27:00Z,76,ERJ-175,Express,86,107,34,86,False
OO,5668,03-08-2025,ORD,MKE,2025-08-03T14:09:00Z,2025-08-03T15:10:00Z,2025-08-03T14:21:00Z,2025-08-03T15:18:00Z,50,CRJ-550,Express,40,36,29,40,False
UA,1146,10-08-2025,ORD,MBJ,2025-08-10T08:42:00Z,2025-08-10T12:49:00Z,2025-08-10T08:34:00Z,2025-08-10T12:36:00Z,166,B737-800,Mainline,57,57,65,57,False
OO,5637,09-08-2025,ORD,GRB,2025-08-09T18:05:00Z,2025-08-09T19:18:00Z,2025-08-09T18:00:00Z,2025-08-09T19:44:00Z,70,ERJ-175,Express,55,59,34,55,False
YX,3536,10-08-2025,ORD,YUL,2025-08-10T07:15:00Z,2025-08-10T10:40:00Z,2025-08-10T07:23:00Z,2025-08-10T10:51:00Z,76,ERJ-175,Express,45,82,42,45,False
UA,2092,02-08-2025,ORD,LGA,2025-08-02T08:00:00Z,2025-08-02T11:18:00Z,2025-08-02T07:55:00Z,2025-08-02T10:54:00Z,166,B737-MAX8,Mainline,132,95,57,132,False
UA,356,11-08-2025,ORD,ATL,2025-08-11T14:30:00Z,2025-08-11T17:39:00Z,2025-08-11T14:30:00Z,2025-08-11T17:33:00Z,126,B737-700,Mainline,94,70,43,94,False
UA,622,11-08-2025,ORD,DEN,2025-08-11T13:04:00Z,2025-08-11T14:46:00Z,2025-08-11T13:12:00Z,2025-08-11T14:36:00Z,364,B777-2HD,Mainline,99,87,87,99,False
UA,944,05-08-2025,ORD,FRA,2025-08-05T15:10:00Z,2025-08-06T06:30:00Z,2025-08-05T15:07:00Z,2025-08-06T06:06:00Z,318,B787-10,Mainline,1370,1346,155,1370,False
UA,291,15-08-2025,ORD,BDL,2025-08-15T18:15:00Z,2025-08-15T21:36:00Z,2025-08-15T18:25:00Z,2025-08-15T21:43:00Z,150,A320-200,Mainline,65,60,46,65,False
OO,5868,15-08-2025,ORD,YWG,2025-08-15T19:58:00Z,2025-08-15T22:33:00Z,2025-08-15T19:56:00Z,2025-08-15T22:22:00Z,76,ERJ-175,Express,83,78,42,83,False
OO,5448,04-08-2025,ORD,FWA,2025-08-04T14:00:00Z,2025-08-04T16:12:00Z,2025-08-04T14:02:00Z,2025-08-04T16:10:00Z,50,CRJ-200,Express,132,137,29,132,False
OO,5557,03-08-2025,ORD,OKC,2025-08-03T09:15:00Z,2025-08-03T11:54:00Z,2025-08-03T09:11:00Z,2025-08-03T11:48:00Z,70,ERJ-175,Express,96,102,34,96,False
OO,5795,05-08-2025,ORD,TUL,2025-08-05T09:00:00Z,2025-08-05T11:12:00Z,2025-08-05T08:52:00Z,2025-08-05T11:05:00Z,76,ERJ-175,Express,55,58,34,55,False
UA,445,05-08-2025,ORD,ANC,2025-08-05T15:50:00Z,2025-08-05T19:35:00Z,2025-08-05T15:48:00Z,2025-08-05T19:25:00Z,179,B737-MAX9,Mainline,68,89,56,68,False
YX,3667,02-08-2025,ORD,GSP,2025-08-02T13:55:00Z,2025-08-02T16:54:00Z,2025-08-02T13:59:00Z,2025-08-02T16:44:00Z,76,ERJ-175,Express,110,132,34,110,False
UA,587,06-08-2025,ORD,YUL,2025-08-06T14:07:00Z,2025-08-06T17:26:00Z,2025-08-06T14:07:00Z,2025-08-06T17:12:00Z,166,B737-MAX8,Mainline,76,103,65,76,False
UA,1178,01-08-2025,ORD,ORF,2025-08-01T18:22:00Z,2025-08-01T21:40:00Z,2025-08-01T18:26:00Z,2025-08-01T22:00:00Z,179,B737-900,Mainline,120,144,119,120,False
OO,4778,01-08-2025,ORD,FAR,2025-08-01T08:45:00Z,2025-08-01T10:57:00Z,2025-08-01T10:57:00Z,2025-08-01T12:55:00Z,50,CRJ-200,Express,-130,33,29,61.5,True
OO,5289,13-08-2025,ORD,CRW,2025-08-13T10:35:00Z,2025-08-13T13:16:00Z,2025-08-13T13:47:00Z,2025-08-13T16:48:00Z,50,CRJ-550,Express,238,38,29,238,False
UA,1741,07-08-2025,ORD,JAC,2025-08-07T09:20:00Z,2025-08-07T11:35:00Z,2025-08-07T09:17:00Z,2025-08-07T11:22:00Z,126,B737-700,Mainline,784,592,43,784,False
G7,4542,11-08-2025,ORD,LIT,2025-08-11T20:05:00Z,2025-08-11T22:16:00Z,2025-08-11T21:24:00Z,2025-08-11T23:35:00Z,50,CRJ-550,Express,70,67,29,70,False
OO,5383,12-08-2025,ORD,TVC,2025-08-12T13:55:00Z,2025-08-12T16:12:00Z,2025-08-12T14:07:00Z,2025-08-12T16:21:00Z,50,CRJ-550,Express,40,33,29,40,False
OO,5269,10-08-2025,ORD,PIA,2025-08-10T13:55:00Z,2025-08-10T15:03:00Z,2025-08-10T19:01:00Z,2025-08-10T20:18:00Z,50,CRJ-200,Express,110,40,29,110,False
UA,1215,15-08-2025,ORD,ANC,2025-08-15T09:25:00Z,2025-08-15T13:17:00Z,2025-08-15T09:20:00Z,2025-08-15T12:52:00Z,166,B737-MAX8,Mainline,81,89,51,81,False
OO,4789,08-08-2025,ORD,FAR,2025-08-08T20:00:00Z,2025-08-08T22:12:00Z,2025-08-08T21:06:00Z,2025-08-08T22:59:00Z,70,ERJ-175,Express,-13,32,34,71.0,True
OO,5608,15-08-2025,ORD,GRB,2025-08-15T11:10:00Z,2025-08-15T12:23:00Z,2025-08-15T11:00:00Z,2025-08-15T12:11:00Z,50,CRJ-200,Express,98,61,29,98,False
OO,5601,15-08-2025,ORD,FNT,2025-08-15T13:55:00Z,2025-08-15T16:11:00Z,2025-08-15T13:52:00Z,2025-08-15T16:40:00Z,50,CRJ-200,Express,110,117,29,110,False
OO,4791,15-08-2025,ORD,SBN,2025-08-15T10:35:00Z,2025-08-15T12:33:00Z,2025-08-15T10:32:00Z,2025-08-15T12:27:00Z,50,CRJ-550,Express,41,41,29,41,False
YX,3663,08-08-2025,ORD,BGR,2025-08-08T18:10:00Z,2025-08-08T21:59:00Z,2025-08-08T18:12:00Z,2025-08-08T21:52:00Z,76,ERJ-175,Express,74,103,34,74,False
OO,5470,09-08-2025,ORD,GEG,2025-08-09T08:40:00Z,2025-08-09T10:56:00Z,2025-08-09T08:36:00Z,2025-08-09T10:29:00Z,76,ERJ-175,Express,43,70,34,43,False
YX,3520,03-08-2025,ORD,CVG,2025-08-03T21:12:00Z,2025-08-03T23:42:00Z,2025-08-03T21:26:00Z,2025-08-03T23:36:00Z,70,ERJ-170,Express,47,62,34,47,False
UA,2661,08-08-2025,ORD,LGA,2025-08-08T10:00:00Z,2025-08-08T13:18:00Z,2025-08-08T10:21:00Z,2025-08-08T13:23:00Z,166,B737-800,Mainline,21,58,51,21,False
OO,5493,02-08-2025,ORD,ATW,2025-08-02T11:05:00Z,2025-08-02T12:18:00Z,2025-08-02T11:13:00Z,2025-08-02T12:19:00Z,50,CRJ-200,Express,70,70,29,70,False
UA,2627,01-08-2025,ORD,MSP,2025-08-01T21:50:00Z,2025-08-01T23:28:00Z,2025-08-01T21:46:00Z,2025-08-01T23:08:00Z,179,B737-900,Mainline,85,85,56,85,False
