company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes
UA,1010,14-08-2025,ORD,DCA,2025-08-14T08:00:00Z,2025-08-14T10:56:00Z,2025-08-14T07:49:00Z,2025-08-14T10:45:00Z,150,A320-200,Mainline,764,591,46
OO,5250,09-08-2025,ORD,BNA,2025-08-09T17:50:00Z,2025-08-09T19:39:00Z,2025-08-09T18:06:00Z,2025-08-09T19:52:00Z,76,ERJ-175,Express,40,57,34
G7,4518,06-08-2025,ORD,STL,2025-08-06T16:47:00Z,2025-08-06T18:07:00Z,2025-08-06T16:43:00Z,2025-08-06T18:09:00Z,50,CRJ-550,Express,118,126,29
UA,1946,06-08-2025,ORD,LGA,2025-08-06T15:00:00Z,2025-08-06T18:20:00Z,2025-08-06T15:03:00Z,2025-08-06T18:11:00Z,166,B737-800,Mainline,69,80,51
UA,769,06-08-2025,ORD,BCN,2025-08-06T21:35:00Z,2025-08-07T13:15:00Z,2025-08-07T00:40:00Z,2025-08-07T15:50:00Z,243,B787-8,Mainline,480,679,95
G7,4185,05-08-2025,ORD,STL,2025-08-05T20:05:00Z,2025-08-05T21:35:00Z,2025-08-05T20:00:00Z,2025-08-05T21:20:00Z,50,CRJ-550,Express,85,68,29
UA,1044,10-08-2025,ORD,LAX,2025-08-10T09:05:00Z,2025-08-10T11:40:00Z,2025-08-10T09:11:00Z,2025-08-10T12:21:00Z,234,B757-300,Mainline,880,916,66
UA,2616,12-08-2025,ORD,PDX,2025-08-12T12:46:00Z,2025-08-12T15:14:00Z,2025-08-12T12:44:00Z,2025-08-12T14:53:00Z,166,B737-800,Mainline,57,87,51
UA,1041,01-08-2025,ORD,GRR,2025-08-01T15:35:00Z,2025-08-01T17:41:00Z,2025-08-01T15:55:00Z,2025-08-01T17:38:00Z,126,A319-100,Mainline,57,82,43
UA,1361,07-08-2025,ORD,STL,2025-08-07T21:20:00Z,2025-08-07T22:45:00Z,2025-08-08T00:34:00Z,2025-08-08T01:37:00Z,126,A319-100,Mainline,-83,138,43
UA,600,01-08-2025,ORD,LAS,2025-08-01T14:40:00Z,2025-08-01T16:40:00Z,2025-08-01T14:55:00Z,2025-08-01T16:45:00Z,179,B737-900,Mainline,127,51,56
OO,5821,10-08-2025,ORD,MKE,2025-08-10T08:54:00Z,2025-08-10T10:02:00Z,2025-08-10T08:50:00Z,2025-08-10T09:49:00Z,50,CRJ-200,Express,859,826,29
UA,622,08-08-2025,ORD,DEN,2025-08-08T13:04:00Z,2025-08-08T14:46:00Z,2025-08-08T13:05:00Z,2025-08-08T14:31:00Z,364,B777-2HD,Mainline,99,103,87
UA,622,02-08-2025,ORD,DEN,2025-08-02T13:04:00Z,2025-08-02T14:46:00Z,2025-08-02T13:02:00Z,2025-08-02T14:42:00Z,364,B777-2HD,Mainline,99,112,87
UA,938,03-08-2025,ORD,LHR,2025-08-03T21:25:00Z,2025-08-04T11:45:00Z,2025-08-03T21:41:00Z,2025-08-04T11:39:00Z,167,B767-300,Mainline,245,219,145
UA,617,10-08-2025,ORD,CLT,2025-08-10T18:35:00Z,2025-08-10T21:45:00Z,2025-08-10T19:41:00Z,2025-08-10T22:31:00Z,166,B737-MAX8,Mainline,85,64,51
UA,1239,08-08-2025,ORD,ROC,2025-08-08T14:07:00Z,2025-08-08T16:55:00Z,2025-08-08T13:59:00Z,2025-08-08T16:41:00Z,150,A320-200,Mainline,61,75,46
OO,5275,14-08-2025,ORD,DLH,2025-08-14T20:15:00Z,2025-08-14T22:00:00Z,2025-08-14T20:49:00Z,2025-08-14T22:36:00Z,50,CRJ-550,Express,85,30,29
UA,1920,15-08-2025,ORD,LAS,2025-08-15T15:41:00Z,2025-08-15T17:41:00Z,2025-08-15T15:39:00Z,2025-08-15T17:27:00Z,179,B737-900,Mainline,67,44,56
UA,2616,04-08-2025,ORD,PDX,2025-08-04T12:46:00Z,2025-08-04T15:14:00Z,2025-08-04T12:44:00Z,2025-08-04T14:50:00Z,166,B737-800,Mainline,43,62,51
OO,5536,07-08-2025,ORD,SAT,2025-08-07T13:30:00Z,2025-08-07T16:38:00Z,2025-08-07T13:32:00Z,2025-08-07T16:45:00Z,76,ERJ-175,Express,17,37,34
G7,4558,12-08-2025,ORD,XNA,2025-08-12T08:42:00Z,2025-08-12T10:43:00Z,2025-08-12T09:15:00Z,2025-08-12T11:18:00Z,50,CRJ-550,Express,37,32,29
UA,1270,13-08-2025,ORD,PUJ,2025-08-13T09:23:00Z,2025-08-13T15:05:00Z,2025-08-13T09:25:00Z,2025-08-13T14:49:00Z,179,B737-900,Mainline,87,97,70
UA,2004,01-08-2025,ORD,SYR,2025-08-01T13:45:00Z,2025-08-01T16:44:00Z,2025-08-01T13:39:00Z,2025-08-01T16:34:00Z,150,A320-200,Mainline,63,70,46
UA,1146,03-08-2025,ORD,MBJ,2025-08-03T08:42:00Z,2025-08-03T12:49:00Z,2025-08-03T08:58:00Z,2025-08-03T13:14:00Z,166,B737-800,Mainline,57,74,65
UA,2202,13-08-2025,ORD,IAH,2025-08-13T18:25:00Z,2025-08-13T21:21:00Z,2025-08-13T18:35:00Z,2025-08-13T21:32:00Z,179,B737-900,Mainline,123,151,119
UA,1803,02-08-2025,ORD,DEN,2025-08-02T10:44:00Z,2025-08-02T12:32:00Z,2025-08-02T10:55:00Z,2025-08-02T12:19:00Z,179,B737-900,Mainline,61,72,56
YX,3700,12-08-2025,ORD,BNA,2025-08-12T07:25:00Z,2025-08-12T09:13:00Z,2025-08-12T07:17:00Z,2025-08-12T09:08:00Z,76,ERJ-175,Express,56,79,34
UA,1742,08-08-2025,ORD,JAX,2025-08-08T19:35:00Z,2025-08-08T23:11:00Z,2025-08-08T19:36:00Z,2025-08-08T22:59:00Z,126,A319-100,Mainline,70,72,43
G7,4188,03-08-2025,ORD,GSO,2025-08-03T18:10:00Z,2025-08-03T21:17:00Z,2025-08-03T18:05:00Z,2025-08-03T21:16:00Z,50,CRJ-550,Express,60,45,29
OO,5821,14-08-2025,ORD,MKE,2025-08-14T08:54:00Z,2025-08-14T10:02:00Z,2025-08-14T09:16:00Z,2025-08-14T10:07:00Z,50,CRJ-200,Express,77,86,29
UA,2427,14-08-2025,ORD,CVG,2025-08-14T18:10:00Z,2025-08-14T20:34:00Z,2025-08-14T18:04:00Z,2025-08-14T20:25:00Z,126,B737-700,Mainline,1833,1088,43
YX,3598,10-08-2025,ORD,SDF,2025-08-10T17:55:00Z,2025-08-10T20:26:00Z,2025-08-10T17:59:00Z,2025-08-10T20:12:00Z,76,ERJ-175,Express,67,68,34
YX,3655,08-08-2025,ORD,PIT,2025-08-08T12:50:00Z,2025-08-08T15:28:00Z,2025-08-08T12:46:00Z,2025-08-08T15:22:00Z,76,ERJ-175,Express,64,93,34
UA,224,08-08-2025,ORD,BZN,2025-08-08T09:04:00Z,2025-08-08T11:31:00Z,2025-08-08T09:28:00Z,2025-08-08T11:49:00Z,166,B737-800,Mainline,7,52,51
YX,3571,10-08-2025,ORD,IND,2025-08-10T13:05:00Z,2025-08-10T15:18:00Z,2025-08-10T14:13:00Z,2025-08-10T16:26:00Z,76,ERJ-175,Express,60,36,34
OO,5375,07-08-2025,ORD,GRB,2025-08-07T08:50:00Z,2025-08-07T10:11:00Z,2025-08-07T11:54:00Z,2025-08-07T13:04:00Z,50,CRJ-200,Express,-180,38,29
UA,2113,03-08-2025,ORD,FSD,2025-08-03T20:08:00Z,2025-08-03T22:00:00Z,2025-08-03T21:32:00Z,2025-08-03T22:56:00Z,179,B737-900,Mainline,40,142,119
OO,5874,15-08-2025,ORD,PIA,2025-08-15T15:35:00Z,2025-08-15T16:43:00Z,2025-08-15T15:46:00Z,2025-08-15T16:52:00Z,50,CRJ-200,Express,58,71,29
OO,5643,14-08-2025,ORD,CAK,2025-08-14T21:10:00Z,2025-08-14T23:46:00Z,2025-08-14T21:32:00Z,2025-08-14T23:56:00Z,50,CRJ-550,Express,45,29,29
OO,5628,06-08-2025,ORD,IND,2025-08-06T08:45:00Z,2025-08-06T11:04:00Z,2025-08-06T08:41:00Z,2025-08-06T10:50:00Z,76,ERJ-175,Express,40,63,34
OO,5309,01-08-2025,ORD,FWA,2025-08-01T20:05:00Z,2025-08-01T22:21:00Z,2025-08-01T21:31:00Z,2025-08-01T23:30:00Z,50,CRJ-200,Express,79,124,29
OO,5358,05-08-2025,ORD,CAK,2025-08-05T14:35:00Z,2025-08-05T17:09:00Z,2025-08-05T14:30:00Z,2025-08-05T16:58:00Z,50,CRJ-550,Express,72,66,29
OO,5118,11-08-2025,ORD,PLN,2025-08-11T12:45:00Z,2025-08-11T15:08:00Z,2025-08-11T14:58:00Z,2025-08-11T17:38:00Z,50,CRJ-200,Express,-101,36,29
OO,5136,15-08-2025,ORD,DEC,2025-08-15T07:45:00Z,2025-08-15T08:48:00Z,2025-08-15T07:38:00Z,2025-08-15T08:32:00Z,50,CRJ-200,Express,885,549,29
UA,1808,03-08-2025,ORD,CLE,2025-08-03T21:44:00Z,2025-08-04T00:10:00Z,2025-08-03T22:05:00Z,2025-08-04T00:18:00Z,166,B737-MAX8,Mainline,130,150,114
OO,5103,13-08-2025,ORD,JLN,2025-08-13T21:50:00Z,2025-08-13T23:40:00Z,2025-08-14T09:48:00Z,2025-08-14T11:29:00Z,50,CRJ-200,Express,-614,31,29
UA,2414,04-08-2025,ORD,BNA,2025-08-04T10:43:00Z,2025-08-04T12:28:00Z,2025-08-04T10:41:00Z,2025-08-04T12:21:00Z,166,B737-MAX8,Mainline,69,65,51
OO,6002,07-08-2025,ORD,AVL,2025-08-07T18:15:00Z,2025-08-07T21:20:00Z,2025-08-07T18:20:00Z,2025-08-07T21:31:00Z,70,ERJ-175,Express,65,60,34
OO,5557,02-08-2025,ORD,OKC,2025-08-02T09:15:00Z,2025-08-02T11:54:00Z,2025-08-02T09:07:00Z,2025-08-02T11:14:00Z,76,ERJ-175,Express,78,80,34
UA,1655,01-08-2025,ORD,DCA,2025-08-01T18:00:00Z,2025-08-01T21:02:00Z,2025-08-01T17:58:00Z,2025-08-01T20:48:00Z,150,A320-200,Mainline,55,70,46
UA,611,12-08-2025,ORD,SFO,2025-08-12T07:20:00Z,2025-08-12T10:02:00Z,2025-08-12T07:13:00Z,2025-08-12T09:57:00Z,234,B757-300,Mainline,855,842,66
UA,786,06-08-2025,ORD,BTV,2025-08-06T11:17:00Z,2025-08-06T14:33:00Z,2025-08-06T11:11:00Z,2025-08-06T14:20:00Z,150,A320-200,Mainline,93,105,46
UA,2040,09-08-2025,ORD,DEN,2025-08-09T20:10:00Z,2025-08-09T22:00:00Z,2025-08-09T20:18:00Z,2025-08-09T22:20:00Z,179,B737-900,Mainline,125,151,119
UA,1239,15-08-2025,ORD,ROC,2025-08-15T14:07:00Z,2025-08-15T16:55:00Z,2025-08-15T15:13:00Z,2025-08-15T17:45:00Z,150,A320-200,Mainline,61,127,46
G7,4173,07-08-2025,ORD,AVL,2025-08-07T13:55:00Z,2025-08-07T16:55:00Z,2025-08-07T16:34:00Z,2025-08-07T19:16:00Z,50,CRJ-550,Express,40,85,29
UA,2385,14-08-2025,ORD,MSO,2025-08-14T08:50:00Z,2025-08-14T11:38:00Z,2025-08-14T08:49:00Z,2025-08-14T11:24:00Z,166,B737-800,Mainline,58,52,51
UA,2138,12-08-2025,ORD,LGA,2025-08-12T14:05:00Z,2025-08-12T17:27:00Z,2025-08-12T16:56:00Z,2025-08-12T21:28:00Z,166,B737-800,Mainline,62,260,51
UA,422,01-08-2025,ORD,ATH,2025-08-01T16:15:00Z,2025-08-02T10:30:00Z,2025-08-01T16:24:00Z,2025-08-02T09:58:00Z,318,B787-10,Mainline,185,168,155
UA,752,06-08-2025,ORD,DCA,2025-08-06T12:50:00Z,2025-08-06T15:48:00Z,2025-08-06T12:46:00Z,2025-08-06T15:49:00Z,126,A319-100,Mainline,65,68,43
G7,4507,07-08-2025,ORD,CHA,2025-08-07T20:14:00Z,2025-08-07T22:59:00Z,2025-08-07T21:00:00Z,2025-08-07T23:57:00Z,50,CRJ-550,Express,79,61,29
YX,3569,09-08-2025,ORD,ALB,2025-08-09T08:55:00Z,2025-08-09T12:19:00Z,2025-08-09T09:11:00Z,2025-08-09T12:27:00Z,76,ERJ-175,Express,57,30,34
OO,5964,06-08-2025,ORD,CID,2025-08-06T17:57:00Z,2025-08-06T19:13:00Z,2025-08-06T18:08:00Z,2025-08-06T19:18:00Z,76,ERJ-175,Express,67,104,34
UA,2189,14-08-2025,ORD,LGA,2025-08-14T13:00:00Z,2025-08-14T16:20:00Z,2025-08-14T14:45:00Z,2025-08-14T18:07:00Z,166,B737-800,Mainline,126,69,51
UA,1316,01-08-2025,ORD,SRQ,2025-08-01T11:14:00Z,2025-08-01T15:10:00Z,2025-08-01T11:10:00Z,2025-08-01T14:56:00Z,126,B737-700,Mainline,2548,2455,43
UA,1291,06-08-2025,ORD,IAH,2025-08-06T21:50:00Z,2025-08-07T00:40:00Z,2025-08-06T22:27:00Z,2025-08-07T00:50:00Z,179,B737-900,Mainline,87,80,56
G7,4463,10-08-2025,ORD,ABE,2025-08-10T18:35:00Z,2025-08-10T21:55:00Z,2025-08-10T18:45:00Z,2025-08-10T22:04:00Z,50,CRJ-550,Express,94,78,29
G7,4613,13-08-2025,ORD,STL,2025-08-13T09:05:00Z,2025-08-13T10:40:00Z,2025-08-13T08:56:00Z,2025-08-13T10:26:00Z,50,CRJ-550,Express,72,85,29
UA,2497,09-08-2025,ORD,DTW,2025-08-09T19:35:00Z,2025-08-09T22:05:00Z,2025-08-09T22:14:00Z,2025-08-10T00:18:00Z,150,A320-200,Mainline,714,827,46
UA,1421,01-08-2025,ORD,FLL,2025-08-01T07:00:00Z,2025-08-01T11:13:00Z,2025-08-01T06:54:00Z,2025-08-01T10:44:00Z,200,A321-2NX,Mainline,405,408,62
UA,1612,08-08-2025,ORD,MEM,2025-08-08T20:00:00Z,2025-08-08T22:00:00Z,2025-08-08T20:02:00Z,2025-08-08T21:47:00Z,126,A319-100,Mainline,65,47,43
UA,791,02-08-2025,ORD,DEN,2025-08-02T07:10:00Z,2025-08-02T08:58:00Z,2025-08-02T07:17:00Z,2025-08-02T08:48:00Z,200,A321-2NX,Mainline,55,65,68
UA,2039,02-08-2025,ORD,MCO,2025-08-02T17:51:00Z,2025-08-02T21:47:00Z,2025-08-02T18:08:00Z,2025-08-02T21:46:00Z,200,A321-2NX,Mainline,74,65,62
UA,2426,13-08-2025,ORD,IAH,2025-08-13T19:35:00Z,2025-08-13T22:24:00Z,2025-08-13T22:03:00Z,2025-08-14T00:31:00Z,179,B737-900,Mainline,71,65,56
UA,2251,11-08-2025,ORD,PIT,2025-08-11T10:35:00Z,2025-08-11T13:14:00Z,2025-08-11T10:33:00Z,2025-08-11T13:00:00Z,126,A319-100,Mainline,70,72,43
OO,5555,03-08-2025,ORD,MKE,2025-08-03T18:10:00Z,2025-08-03T19:10:00Z,2025-08-03T18:11:00Z,2025-08-03T19:04:00Z,50,CRJ-200,Express,70,51,29
G7,4185,11-08-2025,ORD,STL,2025-08-11T20:05:00Z,2025-08-11T21:35:00Z,2025-08-11T23:34:00Z,2025-08-12T01:12:00Z,50,CRJ-550,Express,100,268,29
OO,5726,05-08-2025,ORD,TYS,2025-08-05T07:25:00Z,2025-08-05T10:17:00Z,2025-08-05T07:16:00Z,2025-08-05T10:00:00Z,50,CRJ-550,Express,82,81,29
G7,4468,12-08-2025,ORD,LEX,2025-08-12T21:20:00Z,2025-08-12T23:50:00Z,2025-08-12T23:02:00Z,2025-08-13T01:35:00Z,50,CRJ-550,Express,64,27,29
UA,286,14-08-2025,ORD,CLE,2025-08-14T07:33:00Z,2025-08-14T09:59:00Z,2025-08-14T07:30:00Z,2025-08-14T09:50:00Z,179,B737-MAX9,Mainline,171,107,62
UA,2385,02-08-2025,ORD,MSO,2025-08-02T08:50:00Z,2025-08-02T11:38:00Z,2025-08-02T08:45:00Z,2025-08-02T11:09:00Z,166,B737-800,Mainline,89,81,51
YX,3551,05-08-2025,ORD,SDF,2025-08-05T19:40:00Z,2025-08-05T22:14:00Z,2025-08-05T19:37:00Z,2025-08-05T22:21:00Z,76,ERJ-175,Express,146,145,70
UA,2672,09-08-2025,ORD,PNS,2025-08-09T10:39:00Z,2025-08-09T13:06:00Z,2025-08-09T10:37:00Z,2025-08-09T12:45:00Z,126,A319-100,Mainline,67,81,43
G7,4559,14-08-2025,ORD,SDF,2025-08-14T10:55:00Z,2025-08-14T13:24:00Z,2025-08-14T10:45:00Z,2025-08-14T13:07:00Z,50,CRJ-550,Express,67,51,29
OO,5946,08-08-2025,ORD,RAP,2025-08-08T20:05:00Z,2025-08-08T21:46:00Z,2025-08-08T20:04:00Z,2025-08-08T21:34:00Z,70,ERJ-175,Express,75,66,34
OO,5429,06-08-2025,ORD,TYS,2025-08-06T14:08:00Z,2025-08-06T17:05:00Z,2025-08-06T14:58:00Z,2025-08-06T17:37:00Z,76,ERJ-175,Express,33,76,34
OO,5215,13-08-2025,ORD,LNK,2025-08-13T09:06:00Z,2025-08-13T11:05:00Z,2025-08-13T08:57:00Z,2025-08-13T11:10:00Z,50,CRJ-200,Express,89,105,29
UA,1291,14-08-2025,ORD,IAH,2025-08-14T21:50:00Z,2025-08-15T00:40:00Z,2025-08-14T21:59:00Z,2025-08-15T00:35:00Z,200,A321-2NX,Mainline,95,80,70
UA,758,03-08-2025,ORD,EWR,2025-08-03T10:35:00Z,2025-08-03T13:52:00Z,2025-08-03T10:33:00Z,2025-08-03T13:55:00Z,179,B737-900,Mainline,2045,1992,56
UA,2862,13-08-2025,ORD,IAD,2025-08-13T10:50:00Z,2025-08-13T13:49:00Z,2025-08-13T10:49:00Z,2025-08-13T13:40:00Z,179,B737-MAX9,Mainline,67,63,56
UA,2862,01-08-2025,ORD,IAD,2025-08-01T10:50:00Z,2025-08-01T13:49:00Z,2025-08-01T10:56:00Z,2025-08-01T13:38:00Z,179,B737-MAX9,Mainline,67,61,56
YX,3542,04-08-2025,ORD,YUL,2025-08-04T17:58:00Z,2025-08-04T21:29:00Z,2025-08-04T18:00:00Z,2025-08-04T21:12:00Z,76,ERJ-175,Express,68,63,42
UA,2385,04-08-2025,ORD,MSO,2025-08-04T08:50:00Z,2025-08-04T11:38:00Z,2025-08-04T08:55:00Z,2025-08-04T11:13:00Z,166,B737-800,Mainline,81,91,51
YX,3577,03-08-2025,ORD,BWI,2025-08-03T07:00:00Z,2025-08-03T10:09:00Z,2025-08-03T06:56:00Z,2025-08-03T09:58:00Z,76,ERJ-175,Express,45,59,34
YX,3409,08-08-2025,ORD,YOW,2025-08-08T13:56:00Z,2025-08-08T17:06:00Z,2025-08-08T14:17:00Z,2025-08-08T17:33:00Z,76,ERJ-175,Express,50,55,42
UA,1377,15-08-2025,ORD,MYR,2025-08-15T11:20:00Z,2025-08-15T14:35:00Z,2025-08-15T12:02:00Z,2025-08-15T15:00:00Z,126,B737-700,Mainline,-17,43,43
OO,5915,03-08-2025,ORD,LNK,2025-08-03T16:50:00Z,2025-08-03T18:45:00Z,2025-08-03T17:03:00Z,2025-08-03T18:59:00Z,50,CRJ-200,Express,43,53,29
UA,1335,14-08-2025,ORD,BUF,2025-08-14T18:20:00Z,2025-08-14T21:01:00Z,2025-08-14T18:46:00Z,2025-08-14T21:10:00Z,179,B737-900,Mainline,88,61,56
UA,1660,03-08-2025,ORD,SFO,2025-08-03T16:50:00Z,2025-08-03T19:36:00Z,2025-08-03T18:14:00Z,2025-08-03T20:52:00Z,234,B757-300,Mainline,118,82,66
OO,5699,08-08-2025,ORD,SAV,2025-08-08T18:18:00Z,2025-08-08T21:50:00Z,2025-08-08T18:38:00Z,2025-08-08T22:15:00Z,76,ERJ-175,Express,63,75,34
UA,1693,05-08-2025,ORD,DCA,2025-08-05T13:55:00Z,2025-08-05T17:01:00Z,2025-08-05T13:47:00Z,2025-08-05T17:12:00Z,126,A319-100,Mainline,1180,1185,51
OO,5122,09-08-2025,ORD,EAU,2025-08-09T12:25:00Z,2025-08-09T13:54:00Z,2025-08-09T12:22:00Z,2025-08-09T14:04:00Z,50,CRJ-200,Express,184,206,29
UA,293,10-08-2025,ORD,LGA,2025-08-10T11:00:00Z,2025-08-10T14:20:00Z,2025-08-10T11:01:00Z,2025-08-10T14:14:00Z,166,B737-800,Mainline,75,79,51
UA,481,04-08-2025,ORD,RNO,2025-08-04T19:52:00Z,2025-08-04T22:19:00Z,2025-08-04T20:14:00Z,2025-08-04T22:24:00Z,126,B737-700,Mainline,57,47,43
UA,1815,04-08-2025,ORD,MSY,2025-08-04T10:50:00Z,2025-08-04T13:20:00Z,2025-08-04T10:47:00Z,2025-08-04T13:09:00Z,150,A320-200,Mainline,130,146,46
UA,2059,03-08-2025,ORD,PDX,2025-08-03T19:55:00Z,2025-08-03T22:29:00Z,2025-08-03T19:55:00Z,2025-08-03T22:16:00Z,179,B737-MAX9,Mainline,73,88,56
YX,3409,14-08-2025,ORD,YOW,2025-08-14T13:56:00Z,2025-08-14T17:06:00Z,2025-08-14T14:04:00Z,2025-08-14T17:09:00Z,76,ERJ-175,Express,66,67,42
UA,2211,08-08-2025,ORD,SEA,2025-08-08T19:59:00Z,2025-08-08T22:42:00Z,2025-08-08T20:05:00Z,2025-08-08T22:43:00Z,166,B737-MAX8,Mainline,79,84,51
UA,970,12-08-2025,ORD,FCO,2025-08-12T15:50:00Z,2025-08-13T07:55:00Z,2025-08-12T19:28:00Z,2025-08-13T11:57:00Z,318,B787-10,Mainline,160,342,155
OO,5847,10-08-2025,ORD,DSM,2025-08-10T16:20:00Z,2025-08-10T17:49:00Z,2025-08-10T18:12:00Z,2025-08-10T19:57:00Z,76,ERJ-175,Express,498,29,34
OO,5474,04-08-2025,ORD,MBS,2025-08-04T18:35:00Z,2025-08-04T21:02:00Z,2025-08-04T18:31:00Z,2025-08-04T20:49:00Z,50,CRJ-550,Express,105,70,29
UA,2657,06-08-2025,ORD,IAH,2025-08-06T12:45:00Z,2025-08-06T15:40:00Z,2025-08-06T12:42:00Z,2025-08-06T15:15:00Z,179,B737-MAX9,Mainline,50,70,64
UA,1448,12-08-2025,ORD,BUF,2025-08-12T14:10:00Z,2025-08-12T16:55:00Z,2025-08-12T15:06:00Z,2025-08-12T19:41:00Z,126,B737-700,Mainline,69,143,51
OO,5219,12-08-2025,ORD,GRB,2025-08-12T20:20:00Z,2025-08-12T21:37:00Z,2025-08-12T21:12:00Z,2025-08-12T22:08:00Z,50,CRJ-550,Express,257,43,29
OO,5375,06-08-2025,ORD,GRB,2025-08-06T08:50:00Z,2025-08-06T10:11:00Z,2025-08-06T08:44:00Z,2025-08-06T10:03:00Z,50,CRJ-200,Express,45,26,29
OO,5021,04-08-2025,ORD,SUX,2025-08-04T20:50:00Z,2025-08-04T22:40:00Z,2025-08-04T20:44:00Z,2025-08-04T22:40:00Z,50,CRJ-200,Express,20,668,29
YX,3421,11-08-2025,ORD,ROC,2025-08-11T07:15:00Z,2025-08-11T10:17:00Z,2025-08-11T07:15:00Z,2025-08-11T10:05:00Z,76,ERJ-175,Express,45,68,34
YX,3641,14-08-2025,ORD,GRR,2025-08-14T10:35:00Z,2025-08-14T12:46:00Z,2025-08-14T10:36:00Z,2025-08-14T12:35:00Z,76,ERJ-175,Express,72,87,34
OO,5320,01-08-2025,ORD,MKE,2025-08-01T19:40:00Z,2025-08-01T20:45:00Z,2025-08-01T21:12:00Z,2025-08-01T21:59:00Z,50,CRJ-200,Express,50,29,29
UA,1564,02-08-2025,ORD,MSP,2025-08-02T20:05:00Z,2025-08-02T21:43:00Z,2025-08-02T20:06:00Z,2025-08-02T21:34:00Z,166,B737-800,Mainline,68,57,60
G7,4468,06-08-2025,ORD,LEX,2025-08-06T21:20:00Z,2025-08-06T23:50:00Z,2025-08-06T23:35:00Z,2025-08-07T01:55:00Z,50,CRJ-550,Express,62,51,29
OO,5946,15-08-2025,ORD,RAP,2025-08-15T20:05:00Z,2025-08-15T21:46:00Z,2025-08-15T20:09:00Z,2025-08-15T22:05:00Z,70,ERJ-175,Express,75,73,34
OO,5290,05-08-2025,ORD,BOI,2025-08-05T19:45:00Z,2025-08-05T22:52:00Z,2025-08-05T19:41:00Z,2025-08-05T22:42:00Z,70,ERJ-175,Express,155,148,34
OO,5038,03-08-2025,ORD,PLN,2025-08-03T11:05:00Z,2025-08-03T13:28:00Z,2025-08-03T11:01:00Z,2025-08-03T13:32:00Z,50,CRJ-200,Express,104,106,29
UA,2430,04-08-2025,ORD,BNA,2025-08-04T14:10:00Z,2025-08-04T15:55:00Z,2025-08-04T14:50:00Z,2025-08-04T16:31:00Z,166,B737-MAX8,Mainline,76,136,51
UA,752,04-08-2025,ORD,DCA,2025-08-04T12:50:00Z,2025-08-04T15:48:00Z,2025-08-04T12:47:00Z,2025-08-04T15:35:00Z,126,A319-100,Mainline,62,79,43
UA,2184,08-08-2025,ORD,EGE,2025-08-08T16:00:00Z,2025-08-08T18:03:00Z,2025-08-08T15:54:00Z,2025-08-08T17:54:00Z,126,B737-700,Mainline,65,63,43
UA,2226,09-08-2025,ORD,CLE,2025-08-09T14:27:00Z,2025-08-09T16:54:00Z,2025-08-09T14:49:00Z,2025-08-09T16:58:00Z,179,B737-900,Mainline,121,54,56
OO,5229,10-08-2025,ORD,ILM,2025-08-10T12:03:00Z,2025-08-10T15:28:00Z,2025-08-10T12:02:00Z,2025-08-10T15:17:00Z,76,ERJ-175,Express,47,69,34
G7,4588,03-08-2025,ORD,MDT,2025-08-03T13:55:00Z,2025-08-03T16:57:00Z,2025-08-03T13:53:00Z,2025-08-03T16:39:00Z,50,CRJ-550,Express,58,59,29
UA,1531,15-08-2025,ORD,DSM,2025-08-15T20:20:00Z,2025-08-15T21:47:00Z,2025-08-15T21:53:00Z,2025-08-15T23:15:00Z,150,A320-200,Mainline,45,147,110
G7,4425,05-08-2025,ORD,GRR,2025-08-05T14:00:00Z,2025-08-05T16:04:00Z,2025-08-05T13:53:00Z,2025-08-05T16:23:00Z,50,CRJ-550,Express,135,144,29
UA,2137,15-08-2025,ORD,SLC,2025-08-15T09:02:00Z,2025-08-15T11:40:00Z,2025-08-15T09:42:00Z,2025-08-15T11:59:00Z,166,B737-800,Mainline,5,59,51
UA,275,09-08-2025,ORD,RAP,2025-08-09T08:45:00Z,2025-08-09T10:20:00Z,2025-08-09T08:38:00Z,2025-08-09T10:32:00Z,150,A320-200,Mainline,64,65,46
YX,3614,13-08-2025,ORD,MCI,2025-08-13T21:25:00Z,2025-08-13T23:14:00Z,2025-08-13T21:26:00Z,2025-08-13T22:57:00Z,76,ERJ-175,Express,151,158,34
G7,4484,11-08-2025,ORD,AVL,2025-08-11T18:15:00Z,2025-08-11T21:18:00Z,2025-08-11T18:14:00Z,2025-08-11T21:06:00Z,50,CRJ-550,Express,65,85,29
G7,4504,09-08-2025,ORD,CHA,2025-08-09T07:10:00Z,2025-08-09T09:59:00Z,2025-08-09T07:06:00Z,2025-08-09T09:41:00Z,50,CRJ-550,Express,659,670,29
UA,1215,01-08-2025,ORD,ANC,2025-08-01T09:25:00Z,2025-08-01T13:17:00Z,2025-08-01T09:24:00Z,2025-08-01T12:40:00Z,166,B737-MAX8,Mainline,81,81,51
OO,5362,15-08-2025,ORD,MKE,2025-08-15T21:40:00Z,2025-08-15T22:45:00Z,2025-08-15T21:37:00Z,2025-08-15T22:39:00Z,50,CRJ-200,Express,90,64,29
